lat,lon,time,alt
40.351156,-79.923737,23:21:34,385.7
40.351156,-79.923737,23:21:39,385.7
40.351156,-79.923737,23:21:42,385.7
40.351152,-79.923739,23:21:45,385.9
40.351151,-79.923740,23:21:46,386.3
40.351150,-79.923740,23:21:47,386.3
40.351150,-79.923738,23:21:48,386.3
40.351150,-79.923736,23:21:49,386.3
40.351150,-79.923736,23:21:50,386.3
40.351150,-79.923735,23:21:51,386.3
40.351150,-79.923735,23:21:52,386.3
40.351150,-79.923735,23:21:53,386.3
40.351150,-79.923735,23:21:54,386.3
40.351150,-79.923735,23:21:58,386.3
40.351149,-79.923735,23:22:02,386.5
40.351149,-79.923735,23:22:03,386.5
40.351149,-79.923735,23:22:04,386.5
40.351149,-79.923735,23:22:05,386.5
40.351149,-79.923735,23:22:06,386.5
40.351149,-79.923735,23:22:07,386.5
40.351149,-79.923734,23:22:08,386.5
40.351149,-79.923734,23:22:09,386.5
40.351149,-79.923734,23:22:10,386.5
40.351149,-79.923734,23:22:11,386.5
40.351149,-79.923734,23:22:12,386.5
40.351149,-79.923734,23:22:14,386.5
40.351149,-79.923734,23:22:15,386.5
40.351150,-79.923732,23:22:16,386.3
40.351151,-79.923729,23:22:17,385.9
40.351152,-79.923727,23:22:18,385.6
40.351157,-79.923727,23:22:19,385.6
40.351159,-79.923727,23:22:20,385.6
40.351160,-79.923727,23:22:21,385.6
40.351161,-79.923727,23:22:22,385.6
40.351161,-79.923727,23:22:23,385.5
40.351161,-79.923727,23:22:24,385.5
40.351162,-79.923727,23:22:25,385.5
40.351162,-79.923726,23:22:26,385.6
40.351163,-79.923727,23:22:27,384.5
40.351162,-79.923727,23:22:28,383.7
40.351160,-79.923727,23:22:29,383.6
40.351159,-79.923730,23:22:30,383.6
40.351158,-79.923731,23:22:31,383.6
40.351158,-79.923731,23:22:32,383.6
40.351158,-79.923732,23:22:33,383.6
40.351158,-79.923732,23:22:34,383.6
40.351158,-79.923732,23:22:35,383.6
40.351158,-79.923732,23:22:36,383.6
40.351158,-79.923732,23:22:38,383.6
40.351158,-79.923732,23:22:40,383.6
40.351158,-79.923732,23:22:42,383.5
40.351158,-79.923732,23:22:44,383.5
40.351158,-79.923732,23:22:46,383.5
40.351158,-79.923732,23:22:48,383.5
40.351158,-79.923732,23:22:50,383.5
40.351158,-79.923732,23:22:52,383.5
40.351159,-79.923731,23:22:54,383.7
40.351162,-79.923727,23:22:55,383.8
40.351164,-79.923725,23:22:56,383.6
40.351162,-79.923728,23:22:57,383.6
40.351161,-79.923729,23:22:58,383.6
40.351160,-79.923730,23:22:59,383.6
40.351160,-79.923730,23:23:00,383.6
40.351160,-79.923731,23:23:01,383.6
40.351159,-79.923731,23:23:02,383.6
40.351159,-79.923731,23:23:03,383.6
40.351159,-79.923731,23:23:04,383.5
40.351159,-79.923731,23:23:05,383.5
40.351160,-79.923732,23:23:06,383.4
40.351161,-79.923733,23:23:07,383.4
40.351161,-79.923734,23:23:08,383.4
40.351161,-79.923734,23:23:09,383.4
40.351161,-79.923734,23:23:10,383.4
40.351161,-79.923734,23:23:11,383.4
40.351161,-79.923734,23:23:13,383.4
40.351161,-79.923735,23:23:14,383.4
40.351161,-79.923734,23:23:15,383.2
40.351160,-79.923735,23:23:16,383.2
40.351160,-79.923735,23:23:17,383
40.351159,-79.923735,23:23:18,383.1
40.351158,-79.923736,23:23:19,383.1
40.351158,-79.923737,23:23:20,383.1
40.351158,-79.923737,23:23:21,383.1
40.351159,-79.923740,23:23:22,383
40.351160,-79.923742,23:23:23,383
40.351160,-79.923741,23:23:24,383
40.351160,-79.923741,23:23:25,383.5
40.351160,-79.923741,23:23:26,383.5
40.351159,-79.923740,23:23:27,383.5
40.351159,-79.923740,23:23:28,383.5
40.351159,-79.923740,23:23:29,383.5
40.351158,-79.923740,23:23:30,383.5
40.351158,-79.923740,23:23:31,383.5
40.351158,-79.923740,23:23:32,383.5
40.351158,-79.923740,23:23:33,383.5
40.351158,-79.923740,23:23:34,383.5
40.351158,-79.923740,23:23:35,383.5
40.351158,-79.923740,23:23:36,383.5
40.351158,-79.923740,23:23:37,383.5
40.351158,-79.923740,23:23:38,383.5
40.351157,-79.923740,23:23:39,383.5
40.351157,-79.923740,23:23:40,383.5
40.351157,-79.923740,23:23:41,383.5
40.351157,-79.923740,23:23:42,383.5
40.351157,-79.923740,23:23:43,383.5
40.351157,-79.923740,23:23:44,383.5
40.351157,-79.923740,23:23:45,383.5
40.351157,-79.923740,23:23:46,383.5
40.351157,-79.923740,23:23:47,383.5
40.351157,-79.923739,23:23:48,383.5
40.351157,-79.923739,23:23:49,383.5
40.351156,-79.923739,23:23:50,383.2
40.351155,-79.923739,23:23:51,383.1
40.351153,-79.923739,23:23:52,383.2
40.351153,-79.923739,23:23:53,383.2
40.351152,-79.923737,23:23:54,382.9
40.351151,-79.923735,23:23:55,382.9
40.351151,-79.923734,23:23:56,382.9
40.351151,-79.923733,23:23:57,382.9
40.351151,-79.923733,23:23:58,382.9
40.351151,-79.923733,23:23:59,382.9
40.351150,-79.923732,23:24:00,382.9
40.351150,-79.923732,23:24:01,382.9
40.351150,-79.923732,23:24:02,382.9
40.351150,-79.923732,23:24:03,382.9
40.351150,-79.923732,23:24:04,382.9
40.351150,-79.923732,23:24:06,382.9
40.351150,-79.923732,23:24:07,382.9
40.351150,-79.923732,23:24:08,382.9
40.351150,-79.923732,23:24:09,382.9
40.351150,-79.923732,23:24:10,382.9
40.351150,-79.923732,23:24:11,382.9
40.351150,-79.923732,23:24:12,382.9
40.351150,-79.923732,23:24:13,382.9
40.351150,-79.923732,23:24:15,382.9
40.351149,-79.923729,23:24:16,383.1
40.351148,-79.923726,23:24:17,383.1
40.351148,-79.923726,23:24:18,383.1
40.351148,-79.923725,23:24:19,383.1
40.351183,-79.923684,23:24:26,360.7
40.351183,-79.923691,23:24:27,361.7
40.351180,-79.923704,23:24:30,365.2
40.351176,-79.923704,23:24:31,366.2
40.351166,-79.923704,23:24:32,370.4
40.351163,-79.923704,23:24:44,373.9
40.351170,-79.923698,23:24:48,374.7
40.351166,-79.923698,23:24:50,374.3
40.351163,-79.923698,23:24:54,376
40.351159,-79.923704,23:24:56,376.6
40.351163,-79.923704,23:25:04,376.3
40.351166,-79.923704,23:25:06,376.3
40.351170,-79.923704,23:25:07,376.5
40.351183,-79.923711,23:25:08,375.9
40.351194,-79.923718,23:25:09,376.2
40.351211,-79.923725,23:25:10,376.2
40.351228,-79.923732,23:25:11,376.2
40.351265,-79.923752,23:25:13,375.6
40.351289,-79.923766,23:25:14,375.6
40.351344,-79.923793,23:25:16,375.8
40.351371,-79.923807,23:25:17,375.9
40.351405,-79.923821,23:25:18,377.8
40.351436,-79.923834,23:25:19,377.8
40.351463,-79.923848,23:25:20,377.9
40.351491,-79.923868,23:25:21,378
40.351518,-79.923889,23:25:22,377.9
40.351545,-79.923903,23:25:23,377.6
40.351566,-79.923923,23:25:24,377.7
40.351586,-79.923937,23:25:25,377.7
40.351607,-79.923950,23:25:26,377.7
40.351624,-79.923957,23:25:27,377.9
40.351641,-79.923964,23:25:28,378.1
40.351658,-79.923978,23:25:29,378.4
40.351675,-79.923985,23:25:30,378.4
40.351689,-79.923991,23:25:31,378.6
40.351723,-79.924005,23:25:33,378.8
40.351757,-79.924012,23:25:35,378.5
40.351774,-79.924012,23:25:36,378.5
40.351812,-79.923998,23:25:38,378.5
40.351829,-79.923991,23:25:39,378.7
40.351853,-79.923991,23:25:40,379
40.351870,-79.923991,23:25:41,379.1
40.351890,-79.923991,23:25:42,379.2
40.351928,-79.924025,23:25:44,379.2
40.351945,-79.924053,23:25:45,379.1
40.351958,-79.924073,23:25:46,378.7
40.351986,-79.924128,23:25:48,378.6
40.352017,-79.924189,23:25:50,378.5
40.352034,-79.924230,23:25:51,378.6
40.352047,-79.924265,23:25:52,378.9
40.352068,-79.924312,23:25:53,379
40.352088,-79.924360,23:25:54,379
40.352109,-79.924408,23:25:55,379.1
40.352129,-79.924456,23:25:56,379.1
40.352153,-79.924510,23:25:57,379
40.352204,-79.924620,23:25:59,378.6
40.352228,-79.924674,23:26:00,378.6
40.352256,-79.924729,23:26:01,378.5
40.352280,-79.924790,23:26:02,378.5
40.352303,-79.924845,23:26:03,378.6
40.352351,-79.924968,23:26:05,379.1
40.352375,-79.925023,23:26:06,379.1
40.352426,-79.925139,23:26:08,379.2
40.352454,-79.925200,23:26:09,379.1
40.352481,-79.925255,23:26:10,378.7
40.352515,-79.925310,23:26:11,378.6
40.352587,-79.925405,23:26:13,378.5
40.352628,-79.925439,23:26:14,378.5
40.352720,-79.925487,23:26:16,378.8
40.352768,-79.925494,23:26:17,378.8
40.352816,-79.925501,23:26:18,378.8
40.352867,-79.925501,23:26:19,378.8
40.352918,-79.925508,23:26:20,378.8
40.353024,-79.925501,23:26:22,378.7
40.353079,-79.925501,23:26:23,378.8
40.353181,-79.925501,23:26:25,379
40.353232,-79.925494,23:26:26,379.1
40.353280,-79.925473,23:26:27,379.3
40.353362,-79.925412,23:26:29,379.4
40.353400,-79.925371,23:26:30,379.3
40.353430,-79.925316,23:26:31,379
40.353482,-79.925193,23:26:33,378.9
40.353502,-79.925050,23:26:35,379
40.353502,-79.924975,23:26:36,379
40.353502,-79.924818,23:26:38,379.1
40.353502,-79.924736,23:26:39,379
40.353502,-79.924654,23:26:40,379
40.353506,-79.924558,23:26:41,378.7
40.353506,-79.924476,23:26:42,378.7
40.353506,-79.924381,23:26:43,378.6
40.353506,-79.924292,23:26:44,378.6
40.353509,-79.924196,23:26:45,378.6
40.353512,-79.924101,23:26:46,378.5
40.353516,-79.924005,23:26:47,378.8
40.353519,-79.923909,23:26:48,378.8
40.353519,-79.923807,23:26:49,378.8
40.353523,-79.923711,23:26:50,378.9
40.353523,-79.923609,23:26:51,378.8
40.353523,-79.923513,23:26:52,378.8
40.353523,-79.923418,23:26:53,378.7
40.353526,-79.923301,23:26:54,378.7
40.353529,-79.923206,23:26:55,378.7
40.353529,-79.923110,23:26:56,378.7
40.353533,-79.923021,23:26:57,378.7
40.353536,-79.922926,23:26:58,378.8
40.353536,-79.922837,23:26:59,378.8
40.353540,-79.922748,23:27:00,378.8
40.353543,-79.922666,23:27:01,378.8
40.353543,-79.922577,23:27:02,378.9
40.353543,-79.922496,23:27:03,379
40.353543,-79.922414,23:27:04,378.7
40.353543,-79.922325,23:27:05,378.7
40.353543,-79.922243,23:27:06,378.8
40.353543,-79.922147,23:27:07,380.1
40.353547,-79.922079,23:27:08,380
40.353547,-79.922004,23:27:09,380.2
40.353550,-79.921922,23:27:10,380.4
40.353550,-79.921847,23:27:11,380.4
40.353553,-79.921765,23:27:12,380.5
40.353553,-79.921676,23:27:13,380.4
40.353550,-79.921594,23:27:14,381.3
40.353553,-79.921519,23:27:15,381.2
40.353553,-79.921444,23:27:16,381
40.353557,-79.921369,23:27:17,381
40.353557,-79.921287,23:27:18,380.9
40.353557,-79.921211,23:27:19,380.9
40.353557,-79.921136,23:27:20,380.9
40.353557,-79.921061,23:27:21,380.9
40.353560,-79.920986,23:27:22,381
40.353560,-79.920911,23:27:23,381.1
40.353560,-79.920836,23:27:24,381.1
40.353567,-79.920754,23:27:25,380.8
40.353570,-79.920692,23:27:26,380.9
40.353574,-79.920617,23:27:27,380.8
40.353574,-79.920549,23:27:28,380.8
40.353577,-79.920474,23:27:29,380.9
40.353577,-79.920399,23:27:30,380.8
40.353581,-79.920324,23:27:31,380.7
40.353581,-79.920248,23:27:32,380.7
40.353584,-79.920180,23:27:33,380.7
40.353587,-79.920105,23:27:34,380.9
40.353587,-79.920030,23:27:35,381
40.353587,-79.919962,23:27:36,381
40.353591,-79.919818,23:27:38,381.1
40.353591,-79.919743,23:27:39,381
40.353591,-79.919661,23:27:40,380.7
40.353591,-79.919600,23:27:41,380.5
40.353591,-79.919531,23:27:42,380.5
40.353594,-79.919456,23:27:43,380.5
40.353594,-79.919388,23:27:44,380.4
40.353591,-79.919313,23:27:45,380.5
40.353594,-79.919244,23:27:46,380.8
40.353594,-79.919169,23:27:47,380.9
40.353594,-79.919101,23:27:48,380.9
40.353598,-79.919012,23:27:49,380.9
40.353601,-79.918944,23:27:50,380.9
40.353601,-79.918882,23:27:51,380.8
40.353605,-79.918800,23:27:52,380.5
40.353605,-79.918725,23:27:53,380.5
40.353608,-79.918657,23:27:54,380.5
40.353608,-79.918595,23:27:55,380.5
40.353608,-79.918534,23:27:56,380.5
40.353611,-79.918479,23:27:57,380.5
40.353615,-79.918432,23:27:58,380.7
40.353615,-79.918370,23:28:00,380.5
40.353615,-79.918356,23:28:01,380.5
40.353615,-79.918350,23:28:02,380.5
40.353611,-79.918350,23:29:03,380.5
40.353615,-79.918350,23:29:04,380.5
40.353611,-79.918350,23:29:06,380.5
40.353615,-79.918350,23:29:08,380.5
40.353611,-79.918350,23:29:15,380.4
40.353615,-79.918350,23:29:21,380.7
40.353611,-79.918350,23:29:28,380.5
40.353615,-79.918350,23:29:33,380.6
40.353611,-79.918343,23:29:38,380.2
40.353611,-79.918350,23:29:39,380.5
40.353615,-79.918350,23:29:45,380.6
40.353611,-79.918343,23:29:50,380.1
40.353611,-79.918350,23:29:51,380.3
40.353615,-79.918350,23:29:57,380.6
40.353615,-79.918343,23:30:01,380.2
40.353611,-79.918343,23:30:02,380.1
40.353611,-79.918350,23:30:03,380.4
40.353615,-79.918350,23:30:09,380.5
40.353611,-79.918343,23:30:14,380.3
40.353611,-79.918350,23:30:16,380.7
40.353611,-79.918343,23:30:22,380.5
40.353611,-79.918350,23:30:27,380.5
40.353615,-79.918350,23:30:33,380.8
40.353611,-79.918343,23:30:34,380.5
40.353615,-79.918343,23:30:36,380.4
40.353611,-79.918343,23:30:38,380.3
40.353611,-79.918350,23:30:40,380.6
40.353615,-79.918350,23:30:45,380.8
40.353611,-79.918350,23:30:46,380.5
40.353615,-79.918343,23:30:47,380.4
40.353611,-79.918350,23:30:51,380.2
40.353615,-79.918350,23:30:57,380.7
40.353615,-79.918343,23:30:58,380.4
40.353611,-79.918350,23:31:04,380.1
40.353615,-79.918350,23:31:09,380.7
40.353615,-79.918343,23:31:11,380.3
40.353611,-79.918343,23:31:14,380.2
40.353611,-79.918350,23:31:15,380.1
40.353615,-79.918350,23:31:21,380.6
40.353615,-79.918343,23:31:22,380.4
40.353615,-79.918336,23:31:23,380.3
40.353615,-79.918322,23:31:24,380.3
40.353615,-79.918309,23:31:25,380.3
40.353615,-79.918281,23:31:26,380.2
40.353611,-79.918240,23:31:27,380.2
40.353615,-79.918199,23:31:29,380.6
40.353642,-79.918104,23:31:30,380.7
40.353666,-79.918049,23:31:32,380.8
40.353751,-79.917960,23:31:33,380.7
40.353803,-79.917933,23:31:34,380.4
40.353861,-79.917912,23:31:35,380.4
40.353926,-79.917899,23:31:36,380.4
40.353987,-79.917892,23:31:37,380.4
40.354052,-79.917892,23:31:38,380.3
40.354110,-79.917899,23:31:39,380.5
40.354165,-79.917919,23:31:40,380.8
40.354209,-79.917947,23:31:41,380.9
40.354243,-79.917988,23:31:43,381
40.354267,-79.918035,23:31:43,381
40.354284,-79.918097,23:31:45,381.1
40.354294,-79.918165,23:31:45,381.1
40.354298,-79.918254,23:31:46,380.8
40.354301,-79.918377,23:31:48,380.8
40.354301,-79.918561,23:31:49,380.8
40.354301,-79.918739,23:31:50,380.8
40.354301,-79.918944,23:31:51,380.7
40.354298,-79.919169,23:31:52,380.7
40.354298,-79.919429,23:31:53,381.1
40.354301,-79.919702,23:31:54,381.1
40.354305,-79.919996,23:31:55,381.2
40.354305,-79.920310,23:31:56,381.2
40.354308,-79.920645,23:31:57,381.3
40.354308,-79.921068,23:31:58,381.4
40.354298,-79.921437,23:31:59,381.2
40.354291,-79.921826,23:32:00,381.8
40.354281,-79.922222,23:32:01,382.8
40.354277,-79.922632,23:32:02,384.5
40.354270,-79.923049,23:32:03,386.3
40.354267,-79.923472,23:32:04,387.9
40.354267,-79.923909,23:32:05,389.9
40.354267,-79.924353,23:32:06,391.6
40.354264,-79.924804,23:32:07,394.2
40.354257,-79.925344,23:32:08,398.2
40.354250,-79.925801,23:32:09,402.1
40.354240,-79.926259,23:32:10,405.8
40.354226,-79.926717,23:32:11,408.8
40.354212,-79.927181,23:32:12,412.4
40.354199,-79.927652,23:32:13,416.2
40.354185,-79.928117,23:32:14,420.2
40.354171,-79.928581,23:32:15,424.5
40.354154,-79.929046,23:32:16,429.4
40.354134,-79.929503,23:32:17,435.2
40.354113,-79.930043,23:32:18,441.9
40.354096,-79.930494,23:32:19,446.9
40.354076,-79.930944,23:32:20,451.6
40.354052,-79.931388,23:32:21,456.7
40.354025,-79.931832,23:32:22,461.7
40.353990,-79.932270,23:32:23,466.4
40.353956,-79.932713,23:32:24,471.3
40.353919,-79.933144,23:32:25,476.8
40.353881,-79.933581,23:32:26,482.3
40.353830,-79.934100,23:32:27,488.2
40.353789,-79.934530,23:32:28,493.2
40.353748,-79.934961,23:32:29,497.7
40.353710,-79.935384,23:32:30,502.7
40.353673,-79.935808,23:32:31,507.9
40.353639,-79.936224,23:32:32,513.7
40.353608,-79.936634,23:32:34,519.2
40.353547,-79.937460,23:32:35,529.1
40.353529,-79.937870,23:32:37,533.7
40.353523,-79.938362,23:32:38,539.3
40.353529,-79.938772,23:32:39,544.2
40.353550,-79.939182,23:32:40,549
40.353587,-79.939585,23:32:41,554
40.353642,-79.939981,23:32:42,558.4
40.353717,-79.940370,23:32:43,562.7
40.353820,-79.940746,23:32:44,567.3
40.353949,-79.941115,23:32:45,571.9
40.354103,-79.941470,23:32:46,576.4
40.354277,-79.941811,23:32:47,580.5
40.354520,-79.942201,23:32:48,586.2
40.354742,-79.942494,23:32:49,591.1
40.354988,-79.942768,23:32:50,596
40.355247,-79.943007,23:32:51,601.2
40.355527,-79.943225,23:32:52,606.2
40.355824,-79.943410,23:32:53,611.4
40.356135,-79.943560,23:32:54,615.7
40.356463,-79.943676,23:32:55,619.3
40.356873,-79.943778,23:32:56,623
40.357153,-79.943826,23:32:57,625.2
40.357590,-79.943854,23:32:58,628.8
40.357962,-79.943854,23:32:59,631.6
40.358338,-79.943826,23:33:00,634.7
40.358717,-79.943772,23:33:01,637.8
40.359099,-79.943690,23:33:02,641.1
40.359485,-79.943580,23:33:03,644.3
40.359871,-79.943451,23:33:04,647.2
40.360261,-79.943293,23:33:05,650.5
40.361104,-79.942856,23:33:07,658.2
40.361480,-79.942617,23:33:08,662.2
40.361855,-79.942351,23:33:09,665.5
40.362221,-79.942057,23:33:10,669.3
40.362579,-79.941736,23:33:11,672.9
40.362924,-79.941388,23:33:12,677.1
40.363262,-79.941019,23:33:13,680.8
40.363590,-79.940636,23:33:14,684.8
40.363915,-79.940247,23:33:15,688.3
40.364236,-79.939851,23:33:16,691.4
40.364625,-79.939373,23:33:17,695.5
40.364950,-79.938970,23:33:18,698.6
40.365274,-79.938567,23:33:19,701.6
40.365602,-79.938164,23:33:20,704.6
40.365933,-79.937754,23:33:22,707.9
40.366261,-79.937344,23:33:22,711.1
40.366592,-79.936935,23:33:23,714.6
40.366923,-79.936525,23:33:25,718.2
40.367323,-79.936040,23:33:26,722.6
40.367586,-79.935712,23:33:27,725.5
40.367986,-79.935220,23:33:28,729.7
40.368317,-79.934810,23:33:29,733
40.368648,-79.934394,23:33:30,736
40.368983,-79.933977,23:33:31,738.8
40.369317,-79.933560,23:33:32,741.5
40.369656,-79.933144,23:33:33,744.2
40.369994,-79.932720,23:33:35,747
40.370673,-79.931880,23:33:36,753.5
40.371083,-79.931388,23:33:37,758.2
40.371431,-79.930985,23:33:38,761.8
40.371776,-79.930582,23:33:39,765
40.372125,-79.930179,23:33:40,768
40.372476,-79.929777,23:33:41,771.2
40.372828,-79.929374,23:33:42,774
40.373180,-79.928971,23:33:43,776.8
40.373532,-79.928561,23:33:44,779.6
40.373887,-79.928158,23:33:45,782.3
40.374242,-79.927748,23:33:46,785.1
40.374672,-79.927256,23:33:47,788.1
40.375396,-79.926437,23:33:49,792.3
40.375765,-79.926027,23:33:50,793.8
40.376510,-79.925193,23:33:52,795.2
40.376889,-79.924777,23:33:53,795.5
40.377275,-79.924353,23:33:54,795.4
40.377739,-79.923841,23:33:55,795.3
40.378050,-79.923493,23:33:56,795.5
40.378521,-79.922967,23:33:57,796
40.378917,-79.922516,23:33:58,796.6
40.379313,-79.922065,23:33:59,796.9
40.379710,-79.921608,23:34:00,797.4
40.380109,-79.921143,23:34:01,797.7
40.380509,-79.920679,23:34:02,797.8
40.380908,-79.920207,23:34:03,797.8
40.381390,-79.919640,23:34:04,797.8
40.381789,-79.919162,23:34:05,797.8
40.382185,-79.918677,23:34:06,797.9
40.382585,-79.918193,23:34:07,798
40.382981,-79.917701,23:34:08,798.1
40.383377,-79.917209,23:34:09,798.4
40.383773,-79.916717,23:34:10,798.3
40.384170,-79.916225,23:34:11,798.6
40.384562,-79.915727,23:34:13,798.9
40.384955,-79.915228,23:34:14,799.1
40.385423,-79.914627,23:34:15,799.2
40.385809,-79.914129,23:34:16,798.9
40.386195,-79.913637,23:34:17,798.8
40.386577,-79.913138,23:34:18,798.3
40.387335,-79.912141,23:34:20,797.7
40.387715,-79.911642,23:34:21,797.2
40.388094,-79.911144,23:34:22,796.7
40.388469,-79.910645,23:34:23,795.4
40.388848,-79.910153,23:34:24,794.3
40.389299,-79.909552,23:34:25,793
40.389675,-79.909061,23:34:26,791.7
40.390050,-79.908562,23:34:27,790
40.390426,-79.908063,23:34:28,788.2
40.390802,-79.907565,23:34:29,787
40.391177,-79.907059,23:34:30,785.7
40.391553,-79.906561,23:34:31,784.8
40.391925,-79.906062,23:34:32,784.5
40.392298,-79.905563,23:34:33,784.8
40.392742,-79.904969,23:34:34,786
40.393107,-79.904484,23:34:35,787
40.393469,-79.903999,23:34:36,788.4
40.393831,-79.903528,23:34:37,790
40.394190,-79.903057,23:34:38,791.6
40.394541,-79.902592,23:34:39,793.8
40.394893,-79.902135,23:34:40,796.5
40.395238,-79.901684,23:34:41,799.8
40.395579,-79.901240,23:34:42,802.3
40.395918,-79.900803,23:34:43,804.3
40.396324,-79.900284,23:34:44,805.6
40.396659,-79.899853,23:34:45,805.5
40.396997,-79.899416,23:34:46,804.9
40.397335,-79.898986,23:34:47,803
40.397676,-79.898556,23:34:48,800.3
40.398021,-79.898125,23:34:49,797.2
40.398370,-79.897688,23:34:50,794.2
40.398718,-79.897251,23:34:51,791.3
40.399073,-79.896814,23:34:52,788.6
40.399428,-79.896377,23:34:53,787.2
40.399855,-79.895851,23:34:54,786.1
40.400210,-79.895414,23:34:55,785.7
40.400566,-79.894977,23:34:56,785.8
40.400921,-79.894546,23:34:57,786.3
40.401272,-79.894109,23:34:58,786.5
40.401624,-79.893686,23:34:59,786.9
40.401973,-79.893262,23:35:01,787.4
40.402321,-79.892839,23:35:02,787.8
40.402662,-79.892422,23:35:03,788.2
40.403007,-79.892006,23:35:04,788.2
40.403759,-79.891097,23:35:06,789.1
40.404097,-79.890687,23:35:07,789.2
40.404431,-79.890278,23:35:08,789.1
40.404770,-79.889868,23:35:09,789
40.405104,-79.889458,23:35:10,789
40.405435,-79.889048,23:35:11,788.5
40.405763,-79.888631,23:35:12,788.3
40.406095,-79.888222,23:35:13,788.1
40.406422,-79.887812,23:35:14,787.9
40.406747,-79.887395,23:35:15,787.7
40.407140,-79.886903,23:35:16,787.2
40.407464,-79.886494,23:35:17,787.3
40.407788,-79.886077,23:35:18,787.2
40.408109,-79.885667,23:35:19,787.1
40.408752,-79.884841,23:35:21,787.5
40.409073,-79.884431,23:35:22,787.8
40.409390,-79.884014,23:35:23,787.5
40.409773,-79.883522,23:35:24,787.6
40.410087,-79.883113,23:35:25,787.6
40.410404,-79.882703,23:35:26,787.4
40.410719,-79.882293,23:35:27,787
40.411040,-79.881890,23:35:28,786.2
40.411364,-79.881501,23:35:29,786
40.411699,-79.881125,23:35:30,785.5
40.412044,-79.880770,23:35:31,784.9
40.412395,-79.880435,23:35:32,784.3
40.412829,-79.880060,23:35:33,783.3
40.413201,-79.879773,23:35:34,782.7
40.413577,-79.879506,23:35:35,781.6
40.413963,-79.879260,23:35:36,780.8
40.414352,-79.879042,23:35:37,779.8
40.414748,-79.878844,23:35:38,778.8
40.415145,-79.878666,23:35:39,777.8
40.415548,-79.878516,23:35:40,777
40.415954,-79.878386,23:35:41,776.7
40.416360,-79.878277,23:35:42,776.3
40.416845,-79.878174,23:35:43,775.9
40.417252,-79.878099,23:35:44,775.7
40.417655,-79.878038,23:35:45,775.4
40.418058,-79.877990,23:35:46,775.3
40.418457,-79.877949,23:35:47,775.1
40.418857,-79.877915,23:35:48,774.7
40.419253,-79.877881,23:35:49,774.2
40.419649,-79.877853,23:35:51,773.7
40.420049,-79.877833,23:35:52,773.2
40.420527,-79.877812,23:35:53,772
40.420926,-79.877799,23:35:54,770.8
40.421326,-79.877778,23:35:55,769.6
40.421729,-79.877765,23:35:56,769
40.422128,-79.877744,23:35:57,768.8
40.422528,-79.877730,23:35:58,768.7
40.422924,-79.877703,23:35:59,769.2
40.423399,-79.877676,23:36:00,770
40.423792,-79.877655,23:36:01,770.7
40.424177,-79.877628,23:36:02,771.3
40.424563,-79.877608,23:36:03,771.7
40.424949,-79.877580,23:36:04,772.2
40.425332,-79.877553,23:36:05,771.9
40.425789,-79.877519,23:36:06,771.2
40.426172,-79.877491,23:36:07,770.4
40.426554,-79.877464,23:36:08,769.7
40.426937,-79.877437,23:36:09,769
40.427319,-79.877409,23:36:10,767.9
40.427705,-79.877382,23:36:11,767.5
40.428088,-79.877355,23:36:12,766.7
40.428474,-79.877321,23:36:13,765.9
40.428860,-79.877286,23:36:14,765.2
40.429242,-79.877252,23:36:15,764.6
40.429707,-79.877205,23:36:16,764.4
40.430092,-79.877177,23:36:17,763.6
40.430478,-79.877150,23:36:19,763.1
40.431247,-79.877157,23:36:20,762.3
40.431626,-79.877191,23:36:21,761.9
40.432374,-79.877334,23:36:23,760
40.432739,-79.877437,23:36:24,759.2
40.433101,-79.877560,23:36:25,758.5
40.433525,-79.877737,23:36:26,757.8
40.433870,-79.877915,23:36:27,757.7
40.434204,-79.878106,23:36:28,757.4
40.434532,-79.878318,23:36:29,757.2
40.434846,-79.878550,23:36:30,757
40.435150,-79.878803,23:36:31,756.9
40.435444,-79.879076,23:36:33,756.9
40.435721,-79.879370,23:36:34,756.4
40.435983,-79.879677,23:36:35,756.2
40.436236,-79.879998,23:36:36,756
40.436520,-79.880401,23:36:37,755.7
40.436742,-79.880756,23:36:38,755.4
40.436950,-79.881118,23:36:39,755.1
40.437151,-79.881487,23:36:40,755.3
40.437343,-79.881863,23:36:41,755.4
40.437520,-79.882252,23:36:42,755.4
40.437684,-79.882655,23:36:43,755.8
40.437831,-79.883058,23:36:44,756.5
40.437968,-79.883475,23:36:45,757.5
40.438091,-79.883891,23:36:46,758.3
40.438231,-79.884397,23:36:47,759.8
40.438336,-79.884820,23:36:48,761.7
40.438432,-79.885244,23:36:49,763.8
40.438514,-79.885667,23:36:50,766.1
40.438589,-79.886091,23:36:51,768.5
40.438661,-79.886514,23:36:52,771.2
40.438729,-79.886938,23:36:53,774
40.438791,-79.887361,23:36:54,776.2
40.438849,-79.887778,23:36:55,778.4
40.438914,-79.888283,23:36:56,780.7
40.438968,-79.888700,23:36:57,782.3
40.439016,-79.889123,23:36:58,783.3
40.439067,-79.889547,23:36:59,784.1
40.439115,-79.889963,23:37:00,785
40.439163,-79.890387,23:37:01,785.6
40.439211,-79.890817,23:37:02,786.2
40.439252,-79.891241,23:37:03,786.7
40.439296,-79.891671,23:37:04,787.7
40.439337,-79.892108,23:37:05,788.7
40.439385,-79.892627,23:37:06,789.6
